,ProductName,ProductGroupName,DB,Server
25333,Lemonade Half Pint,Mineral Post Mix,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25334,Schwepps Ginger Ale 125ml,Minerals,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25335,Burger,Hot Food,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25336,John Smith Pint,Draught Beer,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25337,Courvosier VS Double 50ml,Brandy Spirits,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25338,Lemonade Dash,Mineral Post Mix,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25339,JJ Whitley Vodka 25ML,Spirits,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25340,Orange Juice Jug,Minerals,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25341,Fanta 500ml,Cold Drinks,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25342,Southern Comfort Single 25ml,Whiskey Spirits,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25343,J2O Orange & Passionfruit 275ml,Minerals,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25344,Coke 500ml,Cold Drinks,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25345,Pepsi Pint,Mineral Post Mix,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25346,Pierre Lacasse Cabernet 175ml,Red Wine Glass,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25347,Pie & Pint (Amstel or John Smiths),Meal Deal,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25348,Dairy Milk Duo,Confectionary and Snacks,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25349,Theaksons XP 500ml,Bottled Beers,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25350,Romeo and Juliet Passimento,Red Wine Bottle,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25351,Double Decker Duo,Confectionary and Snacks,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25352,Fever Tree Tonic 250ml,Speciality Tonic,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25353,Jamesons Double 50ml,Whiskey Spirits,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25354,Hendricks Gin Single 25ml,Gin Spirits,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25355,Heineken Long Neck 330ml,Bottled Beers,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25356,Coffee 8oz,Hot Drinks,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25357,Peaky Blinders Irish Double 50ml,Whiskey Spirits,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25358,Meat and Potato Pie,Hot Food,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25359,IPA 500ml,Bottled Beers,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25360,Mount Bridge Chardonnay,White Wine Bottle,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25361,Fever Tree Aromatic Tonic 250ml,Speciality Tonic,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25362,Bombay Sapphire Double 50ml,Gin Spirits,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25363,Belverdere Double 50ml,Vodka Spirits,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25364,Veuve Cliquot Rose,Champagne Bottle,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25365,Disaronno Double 50ml,Liquers,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25366,Jules Freaud Rose,Champagne Bottle,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25367,Giant Cadbury Buttons,Confectionary and Snacks,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25368,Southern Comfort Double 50ml,Whiskey Spirits,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25369,Lime Dash,Cordial,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25370,Jules Freaud Brut,Champagne Bottle,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25371,Peregrino Sauvignon Blanc,White Wine Bottle,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25372,White Wine 178ml,Wine,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25373,Heineken Half Pint,Draught Beer,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25374,Diet Coke 200ml,Minerals,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25375,Dark Fruits Pint,Draught Beer,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25376,Still Water 750ml,Minerals,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25377,Bulmers Original 568ml,Bottled Ciders,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25378,Schwepps Bitter Lemon 125ml,Minerals,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25379,Chicken Balti Pie,Hot Food,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25380,Grey Goose Double 50ml,Vodka Spirits,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25381,Tempus Two Merlot,Red Wine Bottle,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25382,Birra Moretti Pint,Draught Beer,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25383,Bells Single 25ml,Whiskey Spirits,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25384,Chicken Nuggets & Chips,Hot Food,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25385,Guinness 440ml,Cans,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25386,Hennessey VSOP Double 50ml,Brandy Spirits,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25387,Whitely Neill Blood Orange Double 50ml,Gin Spirits,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25388,Whitely Neill Blood Orange Single 25ml,Gin Spirits,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25389,Hotdog,Hot Food,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25390,Lagunitas IPA Pint,Draught Beer,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25391,Tinamou Pinot Noir,Red Wine Bottle,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25392,Coffee,Hot Drinks,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25393,Baileys 50ml,Liquers,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25394,Sparkling Water 750ml,Minerals,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25395,Birra Moretti Half Pint,Draught Beer,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25396,Peaky Blinder Whiskey 25ml,Spirits,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25397,10 Bottles of Heinken 330ml,Bucket Beer & Cider Promotion,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25398,Hendricks Gin Double 50ml,Gin Spirits,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25399,Tia Maria 50ml,Liquers,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25400,Pierre Lacasse Cabernet 125ml,Red Wine Glass,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25401,Bacardi Double 50ml,Rum Spirits,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25402,Strongbow Dark Fruits Can,Cans,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25403,Red Bull Can 250ml,Minerals,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25404,Schwepps Orange Juice 125ml,Minerals,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25405,John Smiths Half Pint,Draught Beer,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25406,Gordons Gin Double 50ml,Gin Spirits,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25407,Cloudy Bay White,White Wine Bottle,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25408,Coke 200ml,Minerals,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25409,Senorial Rioja Reserva,Red Wine Bottle,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25410,D'aix-en-Provence,Rose Wine Bottle,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25411,Tea,Hot Drinks,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25412,Gordons Pink Single 25ml,Gin Spirits,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25413,50ml Spirit + Mixer (Lemonade/Coke/Coke zero),Spirits,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25414,Marques De Caceros Rosaldo,Rose Wine Bottle,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25415,Pie & Can (John Smiths),Meal Deal,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25416,Captain Morgan Double 50ml,Rum Spirits,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25417,Smirnoff Double 50ml,Vodka Spirits,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25418,Whitely Neill Rhubard Double 50ml,Gin Spirits,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25419,Malibu Double 50ml,Schnapps Spirits,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25420,Peregrino Sauvignon Blanc 175ml,White Wine Glass,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25421,Crisps Grab Bag,Confectionary and Snacks,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25422,Heineken Can,Cans,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25423,Orange Dash,Cordial,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25424,Strongbow Half Pint,Draught Beer,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25425,Desperados 330ml,Bottled Beers,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25426,Pie/Hot/Cold Drink + Snack,Meal Deal,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25427,Cloudy Bay Red,Red Wine Bottle,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25428,Guinness Draught Half,Draught Beer,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25429,Twirl Bites,Confectionary and Snacks,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25430,Oasis 500ml,Cold Drinks,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25431,Blackcurrant Dash,Cordial,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25432,La'Chablisenne Petit Chablis,White Wine Bottle,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25433,Peregrino Sauvignon Blanc 250ml,White Wine Glass,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25434,Schwepps Tonic Water 125ml,Minerals,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25435,Pink Orchard 250ml,Rose Wine Glass,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25436,Pepsi Dash,Mineral Post Mix,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25437,Gordons Gin Single 25ml,Gin Spirits,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25438,Charmane,Sparkling Wine Bottle,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25439,Sprite 500ml,Cold Drinks,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25440,Peregrino Sauvignon Blanc 125ml,White Wine Glass,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25441,Jamesons Single 25ml,Whiskey Spirits,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25442,Old Mout Berries & Cherries 568ml,Bottled Ciders,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25443,Toro Fuerte Melbec,Red Wine Bottle,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25444,Captain Morgan Single 25ml,Rum Spirits,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25445,Schwepps Slim Line Tonic 125ml,Minerals,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25446,Pepsi Half Pint,Mineral Post Mix,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25447,Water 500ml,Cold Drinks,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25448,Black Coffee,Hot Drinks,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25449,Curry Sauce,Hot Food,RX00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25450,Prosecco 200ml,WINE & CHAMPAGNE,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25451,Pint Mixer,SOFT DRINKS,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25452,Syrup,HOT DRINKS,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25453,Hot Dog ,Hot Food,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25454,Dash Mixer,SOFT DRINKS,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25455,Pinotage,WINE & CHAMPAGNE,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25456,Pint of Magners Dark Fruits,DRAUGHT PRODUCTS,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25457,Morgans Spiced Rum,SPIRITS,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25458,Mallows & Cream,HOT DRINKS,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25459,Simply Fruity,SOFT DRINKS,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25460,Chickpea & Butternut Squash,Hot Food,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25461,BEER BUCKET,BOTTLED PRODUCTS,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25462,Mineral Water 500ml,SOFT DRINKS,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25463,Talisker,MALT WHISKY,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25464,LATTE,HOT DRINKS,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25465,Short Mile Bay Shiraz,WINE & CHAMPAGNE,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25466,Belu Still Water,Drinks,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25467,Fish and Chips,FOOD ITEMS (HOSP),NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25468,RARE VINEYARDS MALBEC,WINE & CHAMPAGNE,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25469,Tea,Drinks,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25470,Pint of Heverlee,DRAUGHT PRODUCTS,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25471,Kappture 1p Test,BOTTLED PRODUCTS,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25472,CRUSTY BREAD,FOOD ITEMS (HOSP),NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25473,STEAK SUPPLEMENT,FOOD ITEMS (HOSP),NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25474,1/2 Pint of Magners Golden,DRAUGHT PRODUCTS,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25475,Macaroni Pie ,Hot Food,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25476,Pint Fresh Orange Lemonade,SOFT DRINKS,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25477,1/2 Pint of Tennents Lager,DRAUGHT PRODUCTS,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25478,Nakd  Bar,Snacks,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25479,1/2 pint mixer,SOFT DRINKS,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25480,French Fries,FOOD ITEMS (HOSP),NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25481,Morning Roll ,Hot Food,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25482,Dirty Fries ,Hot Food,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25483,Pinotage Rose,WINE & CHAMPAGNE,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25484,Martell,SPIRITS,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25485,Tonic Can (150ml),SOFT DRINKS,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25486,Smirnoff Vodka,SPIRITS,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25487,Kettle Chips SeaSalt Balsamic Vin,Snacks,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25488,Budweiser Light,BOTTLED PRODUCTS,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25489,Chicken Curry Pie ,Hot Food,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25490,Kids meal,FOOD ITEMS (HOSP),NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25491,Bovril,Drinks,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25492,Diet Coke 500ml PET,Drinks,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25493,Steak & Gravy Pie ,Hot Food,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25494,Canadian Club,SPIRITS,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25495,Hot Chocolate,Drinks,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25496,Baileys,LIQUEURS,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25497,Pint of Tennents Lager,DRAUGHT PRODUCTS,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25498,1/2 Pint Magners Dark Fruits,DRAUGHT PRODUCTS,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25499,MOCHA,HOT DRINKS,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25500,Pint of Caledonia Best,DRAUGHT PRODUCTS,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25501,White Coffee,Drinks,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25502,kids carton,Drinks,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25503,Marques Morano Rioja Crianza,WINE & CHAMPAGNE,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25504,Cheese & Tomato Pizza,Hot Food,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25505,Glass House WhiteWine 175ml,WINE & CHAMPAGNE,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25506,Single Serve Rose Wine  187ml,WINE & CHAMPAGNE,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25507,SPARKLING MINERAL WATER 750ML,SOFT DRINKS,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25508,ShotBomb,SPIRITS,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25509,Breakfast Roll,FOOD ITEMS (HOSP),NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25510,Pint of Tennents Light,DRAUGHT PRODUCTS,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25511,Coke Cup Small ,Drinks,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25512,Chenin Blanc,WINE & CHAMPAGNE,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25513,Monte Clavjo Rioja Blanco,WINE & CHAMPAGNE,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25514,Curry,FOOD ITEMS (HOSP),NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25515,Jock Stein Kids,FOOD ITEMS (HOSP),NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25516,Cheeseburger,Hot Food,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25517,Magners Dark Fruit,BOTTLED PRODUCTS,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25518,Single Serve White Wine 187ml,WINE & CHAMPAGNE,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25519,FENTIMANS  ROSE LEMONADE,SOFT DRINKS,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25520,KIDS 3 COURSE MENU,FOOD ITEMS (HOSP),NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25521,Glayva,LIQUEURS,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25522,1/2 Tennents Light,DRAUGHT PRODUCTS,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25523,Chocolate Duo Bars,Snacks,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25524,House Wine Bottle 750ml,WINE & CHAMPAGNE,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25525,Beef & Potatoes,FOOD ITEMS (HOSP),NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25526,Can Soft Drink 330ml,SOFT DRINKS,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25527,Dry Martini 50ml,LIQUEURS,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25528,Pernod,LIQUEURS,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25529,Famous Grouse,SPIRITS,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25530,Non Alcoholic Becks,BOTTLED PRODUCTS,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25531,Magners Pear Cider,BOTTLED PRODUCTS,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25532,Prosecco ,WINE & CHAMPAGNE,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25533,CONFECTIONERY,FOOD ITEMS (HOSP),NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25534,Capri Sun Orange,Drinks,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25535,Los Tilos Sauvignon Blanc,WINE & CHAMPAGNE,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25536,Adult Tour & Dine,FOOD ITEMS (HOSP),NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25537,Glass Fresh Orange,SOFT DRINKS,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25538,Conte Vecchio Pinot Grigio,WINE & CHAMPAGNE,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
25539,CAPPUCCINO,HOT DRINKS,NZ00000001,oltp-prod-8.c9720j1ytny1.eu-west-1.rds.amazonaws.com
